timestamp,signal,confidence,entry_price,stop_loss,take_profit,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-11 20:19:40,Do Not Enter,45,,,,pending,,,"RSI neutral at 48.48, MACD bearish at -0.0183, BB_WIDTH extremely low at 0.003131 indicating tight squeeze with minimal volatility",Zero news sentiment provides no directional catalyst or confirmation for momentum trades,"Recent Buy signals resulted in consecutive losses despite moderate confidence, indicating current market conditions are challenging for long entries","BB_WIDTH well below 0.015 threshold signals low volatility environment unsuitable for day trading momentum, combined with bearish MACD and poor recent performance pattern [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 48.4795 | MACD: -0.0183 | BB_WIDTH: 0.003131 | ATR: 0.0589 | DI_PLUS: 29.9325 | DI_MINUS: 26.6126,0,
2026-04-11 20:22:40,Do Not Enter,25,,,,pending,,,BB_WIDTH at 0.002967 indicates extremely low volatility squeeze with weak ADX 10.0033 showing no meaningful trend strength despite DI+ slightly above DI-,Negative sentiment at -0.35 provides bearish headwinds against any bullish technical setup,"Recent pattern shows Buy signals have been failing despite confidence, indicating choppy conditions that punish aggressive entries",Ultra-low volatility environment combined with negative sentiment and recent losses makes this a clear avoid situation for day trading momentum [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 44.894 | MACD: -0.0217 | BB_WIDTH: 0.002967 | ADX: 10.0033 | DI_PLUS: 24.4091 | DI_MINUS: 22.7662,0,
2026-04-11 20:25:39,Do Not Enter,25,,,,pending,,,DI- (26.68) dominates DI+ (20.77) indicating bearish trend with weak ADX 9.94 showing no meaningful momentum,Negative sentiment at -0.35 provides no bullish catalyst for counter-trend entry,Recent pattern shows high-confidence buy signals failed during unfavorable conditions,All factors align bearishly with insufficient confidence for aggressive day trading entry [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 44.465 | MACD: -0.028 | ADX: 9.9398 | DI_PLUS: 20.7703 | DI_MINUS: 26.6822,0,
2026-04-11 20:28:39,Do Not Enter,35,,,,pending,,,"RSI neutral at 43.19, MACD bearish at -0.0307, weak trend with ADX 9.39, and DI- dominates DI+ (24.14 vs 20.11) confirming bearish bias",Negative sentiment at -0.35 with limited news coverage suggests cautious market mood,"Recent high-confidence Buy signals failed badly, pattern shows current setup reliability is compromised","Confidence below 60% threshold due to bearish directional indicators, negative sentiment, and poor recent signal performance [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 43.1862 | MACD: -0.0307 | ATR: 0.0511 | ADX: 9.3935 | DI_PLUS: 20.1138 | DI_MINUS: 24.1411,0,
2026-04-11 20:31:39,Do Not Enter,45,,,,pending,,,"RSI neutral at 47.4, MACD bearish at -0.0207, extremely weak ADX at 8.98 shows no trend strength despite DI+ marginally above DI-",Negative sentiment at -0.35 creates headwind for any bullish momentum attempts,Recent Buy signal resulted in loss and multiple avoided entries show market lacks clear directional conviction,"Confidence below 60% threshold due to weak trend strength, bearish MACD, and negative sentiment creating unfavorable risk-reward setup [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 47.3982 | MACD: -0.0207 | ATR: 0.0472 | ADX: 8.9848 | DI_PLUS: 23.6905 | DI_MINUS: 19.7219,0,
2026-04-11 20:34:39,Do Not Enter,25,,,,pending,,,"DI- dominates at 35.51 vs DI+ at 16.99 confirming bearish trend, RSI neutral at 43.06, weak ADX at 12.57 shows no strong momentum",Zero news sentiment provides no directional catalyst or confirmation,Recent loss on high-confidence buy suggests current bearish conditions may persist,"DI- greater than DI+ violates buy signal rules regardless of other indicators, combined with weak momentum and neutral sentiment [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 43.0565 | MACD: -0.0328 | ADX: 12.5733 | DI_PLUS: 16.9896 | DI_MINUS: 35.5088 | OBV: -12711.4472,0,
2026-04-11 20:37:39,Do Not Enter,25,,,,pending,,,RSI at 39.99 shows mild oversold condition but DI- (35.11) dominates DI+ (16.64) confirming bearish trend with weak ADX (16.55),Negative sentiment at -0.35 provides no bullish confirmation for potential RSI bounce,Recent low-confidence Buy resulted in loss while conservative approaches avoided losses,DI- > DI+ bearish dominance combined with negative sentiment and weak trend strength creates unfavorable risk/reward setup [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 39.9877 | MACD: -0.0404 | ADX: 16.5464 | DI_PLUS: 16.6444 | DI_MINUS: 35.1076,0,
2026-04-11 20:40:39,Do Not Enter,35,,,,pending,,,"RSI neutral at 46.68, MACD bearish at -0.0358, weak trend with ADX 17.59, and DI- dominates DI+ (29.66 vs 20.49) confirming bearish bias",Negative news sentiment at -0.35 adds bearish pressure with limited headline coverage,"Recent Buy signal failed despite 65% confidence, indicating current market conditions favor caution","DI- > DI+ rule violation combined with bearish MACD, negative sentiment, and weak trend strength creates sub-60% confidence setup [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 46.6808 | MACD: -0.0358 | ADX: 17.5918 | DI_PLUS: 20.4852 | DI_MINUS: 29.6596,0,
2026-04-11 20:43:40,Do Not Enter,35,,,,pending,,,"Weak trend conditions with ADX at 14.62 showing no meaningful trend strength, DI- (24.69) above DI+ (22.64) indicating bearish bias, and RSI neutral at 47.57",Negative sentiment at -0.35 with limited news coverage creates unfavorable backdrop for aggressive long positioning,Recent pattern shows consistent low-confidence environments unsuitable for aggressive day trading entries,DI- dominance combined with weak trend strength and negative sentiment fails to meet 60% confidence threshold for aggressive day trading [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 47.5694 | MACD: -0.0235 | ATR: 0.0536 | ADX: 14.6205 | DI_PLUS: 22.6403 | DI_MINUS: 24.6935,0,
2026-04-11 20:46:39,Do Not Enter,35,,,,pending,,,"RSI at 44.9 is neutral, MACD negative at -0.0225, weak ADX at 13.9 shows no trend strength, and DI- (27.66) above DI+ (20.20) indicates bearish directional bias.",Negative sentiment at -0.35 with limited headline coverage suggests cautious market mood.,"Recent pattern shows all signals rejected due to low confidence, indicating poor market conditions for day trading setups.","Bearish directional indicators combined with weak trend strength, negative sentiment, and consistently poor signal quality creates unsuitable conditions for aggressive day trading entry. [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 44.9139 | MACD: -0.0225 | ADX: 13.9405 | DI_PLUS: 20.2041 | DI_MINUS: 27.6634,0,
2026-04-11 20:49:40,Do Not Enter,35,,,,pending,,,"RSI neutral at 47.4, MACD bearish at -0.0234, BB_WIDTH extremely low at 0.00229 indicating tight squeeze, DI- dominates DI+ (26.7 vs 20.5) confirming bearish bias despite weak ADX at 15.1",Negative sentiment at -0.35 with limited headline coverage suggests cautious market mood,"Recent pattern shows consistent 'Do Not Enter' signals with low confidence, indicating persistent unfavorable trading conditions","Bearish directional bias (DI- > DI+), extremely low volatility (BB_WIDTH 0.00229 << 0.015 threshold), and negative sentiment create unfavorable setup below 60% confidence threshold [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 47.441 | MACD: -0.0234 | BB_WIDTH: 0.00229 | ADX: 15.0506 | DI_PLUS: 20.5381 | DI_MINUS: 26.7193,0,
2026-04-11 20:52:39,Do Not Enter,35,,,,pending,,,"RSI neutral at 49.53, MACD bearish at -0.0221, weak ADX at 14.96 with DI- (26.24) > DI+ (23.40) indicating bearish directional bias",Negative sentiment at -0.45 with limited headline coverage suggests cautious market mood,No trade history available but all recent signals rejected at low confidence levels,DI- > DI+ confirms bearish trend while weak ADX and negative sentiment provide no bullish catalyst for entry [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 49.5316 | MACD: -0.0221 | ADX: 14.9576 | DI_PLUS: 23.3951 | DI_MINUS: 26.2426,0,
2026-04-11 20:55:41,Do Not Enter,35,,,,pending,,,"RSI neutral at 47.5, MACD bearish at -0.0176, weak ADX at 12.8 with DI- (25.99) > DI+ (23.29) indicating bearish bias",Neutral sentiment at 0.00 provides no directional catalyst for momentum trading,Recent conservative filtering prevented losses by avoiding low-confidence setups,Bearish directional indicators combined with weak trend strength and neutral sentiment create unfavorable conditions for aggressive day trading entry [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 47.505 | MACD: -0.0176 | ADX: 12.7804 | DI_PLUS: 23.2853 | DI_MINUS: 25.9899,0,
2026-04-11 20:58:39,Do Not Enter,35,,,,pending,,,"RSI at 42.6 is neutral but DI- (31.05) dominates DI+ (19.76) indicating bearish trend, with weak ADX (13.97) showing no strong momentum",Neutral sentiment at 0.00 provides no directional bias or confirmation for any trade setup,No trade history available as all previous signals were rejected due to consistently low confidence levels,Bearish directional bias from DI indicators combined with neutral sentiment and weak trend strength creates unfavorable risk-reward setup [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 42.5879 | MACD: -0.024 | ADX: 13.9712 | DI_PLUS: 19.7602 | DI_MINUS: 31.0526,0,
2026-04-11 21:01:39,Do Not Enter,25,,,,pending,,,"RSI at 40.38 shows neutral territory but DI- (36.51) dominates DI+ (16.12) confirming strong bearish trend, MACD negative at -0.0366",News sentiment negative at -0.35 adds bearish pressure with limited headline coverage,Recent pattern shows conservative approach avoiding losses through multiple Do Not Enter signals,"DI- significantly above DI+ violates rule against buying in bearish trends regardless of other indicators, confidence too low for aggressive day trading entry [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 40.3847 | MACD: -0.0366 | DI_PLUS: 16.1228 | DI_MINUS: 36.5058,0,
2026-04-11 21:04:38,Do Not Enter,25,,,,pending,,,RSI at 38.2 shows oversold conditions but DI- (36.07) dominates DI+ (14.46) confirming strong bearish trend with MACD negative at -0.0473,News sentiment is negative at -0.35 providing no support for oversold bounce attempt,No historical pattern data available to assess signal reliability,Bearish directional bias from DI indicators combined with negative sentiment makes this oversold RSI a falling knife scenario rather than bounce setup [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 38.2034 | MACD: -0.0473 | ADX: 24.0947 | DI_PLUS: 14.4588 | DI_MINUS: 36.0651,0,
2026-04-11 21:07:40,Do Not Enter,35,,,,pending,,,"RSI neutral at 48.4 but MACD negative at -0.0281, weak ADX at 19.5, and critically DI- (27.69) > DI+ (26.18) indicates bearish directional bias",Neutral sentiment at 0.00 with no headlines provides no bullish catalyst for momentum entry,Recent disciplined avoidance of low-confidence setups has prevented losses through proper risk management,DI- dominance over DI+ creates bearish bias that violates buy signal rules regardless of other neutral indicators [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 48.4371 | MACD: -0.0281 | ATR: 0.0488 | ADX: 19.5399 | DI_PLUS: 26.1752 | DI_MINUS: 27.6873,0,
2026-04-11 21:10:39,Do Not Enter,25,,,,pending,,,RSI at 38 shows oversold conditions but DI- (35.14) dominates DI+ (20.98) confirming bearish trend with weak ADX at 19,Negative sentiment at -0.35 provides no support for oversold bounce setup,No completed trade history available to assess recent performance patterns,Bearish directional indicators (DI- > DI+) combined with negative sentiment violates buy rules despite oversold RSI [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 38.0356 | MACD: -0.0365 | ADX: 19.0035 | DI_PLUS: 20.9751 | DI_MINUS: 35.1379,0,
2026-04-11 21:13:40,Do Not Enter,25,,,,pending,,,RSI at 39.4 shows mild oversold conditions but DI- (38.04) dominates DI+ (19.09) confirming strong bearish trend with negative MACD (-0.0416),Negative news sentiment at -0.35 adds bearish pressure against any potential bounce play,Previous signals correctly avoided unfavorable conditions with low confidence entries,"Cannot enter Buy when DI- > DI+ regardless of oversold RSI, and negative sentiment fails to provide the +0.4 confirmation needed for oversold bounce trades [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 39.4092 | MACD: -0.0416 | DI_PLUS: 19.0941 | DI_MINUS: 38.0404,0,
2026-04-11 21:16:40,Do Not Enter,35,,,,pending,,,RSI at 42.98 is neutral but DI- (30.99) > DI+ (26.38) confirms bearish trend with weak ADX at 18.77 showing low trend strength,Negative sentiment at -0.35 with limited news coverage suggests cautious market mood,Recent pattern shows disciplined signal filtering avoiding low-confidence setups has prevented losses,"DI- dominance contradicts any bullish entry per rules, combined with negative sentiment and weak trend strength keeps confidence below 60% threshold [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 42.9782 | MACD: -0.0347 | ADX: 18.7746 | DI_PLUS: 26.3838 | DI_MINUS: 30.9965,0,
2026-04-11 21:19:39,Do Not Enter,35,,,,pending,,,"RSI neutral at 44.25, MACD negative at -0.0393, weak ADX at 18.27, and critically DI- (32.25) > DI+ (25.05) confirming bearish trend",Negative sentiment at -0.35 adds bearish pressure with limited news flow,Recent pattern shows disciplined avoidance of low-confidence setups preventing losses,"DI- dominance over DI+ creates bearish bias that violates buy signal rules, while weak trend strength and negative sentiment provide insufficient bullish confluence [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 44.2498 | MACD: -0.0393 | ADX: 18.2739 | DI_PLUS: 25.0512 | DI_MINUS: 32.2503,0,
2026-04-11 21:22:39,Do Not Enter,45,,,,pending,,,"RSI neutral at 45.55, MACD bearish at -0.0283, weak trend strength (ADX 15.03) with DI- (28.89) > DI+ (26.40) indicating bearish directional bias",Negative news sentiment at -0.35 with only 2 headlines provides bearish backdrop,No trade history available but recent signals show consistent low confidence (25-35%) suggesting challenging market conditions,"Cannot enter Buy signal when DI- exceeds DI+ per rules, and overall confluence below 60% confidence threshold with weak trend and negative sentiment [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 45.5536 | MACD: -0.0283 | ADX: 15.0278 | DI_PLUS: 26.4009 | DI_MINUS: 28.8913,0,
2026-04-11 21:25:40,Do Not Enter,35,,,,pending,,,"RSI neutral at 45.3, MACD negative at -0.0329, weak trend with ADX 14.955, and bearish directional bias with DI- (31.25) > DI+ (30.87)",Complete absence of news sentiment with zero headlines provides no catalyst for momentum,Recent pattern shows disciplined avoidance of low-confidence setups preventing losses,Bearish directional indicators combined with weak trend strength and no sentiment catalyst fails to meet 60% confidence threshold for aggressive day trading [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 45.345 | MACD: -0.0329 | ADX: 14.955 | DI_PLUS: 30.8716 | DI_MINUS: 31.2463,0,
2026-04-11 21:28:39,Do Not Enter,35,,,,pending,,,RSI at 37.8 shows oversold conditions but DI- (34.56) > DI+ (29.11) confirms bearish trend with weak ADX 12.95 indicating no meaningful trend strength,Negative sentiment at -0.35 provides no bullish confirmation for an oversold bounce setup,"Recent pattern of cautious 'Do Not Enter' signals has prevented losses, maintaining disciplined approach",Oversold RSI without positive sentiment (+0.4 required) and bearish directional indicators create falling knife scenario rather than bounce opportunity [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 37.8054 | MACD: -0.0345 | ADX: 12.9471 | DI_PLUS: 29.1095 | DI_MINUS: 34.5594,0,
2026-04-11 21:31:39,Do Not Enter,35,,,,pending,,,RSI at 39 shows oversold conditions but DI- (36.34) dominates DI+ (29.08) confirming bearish trend with weak ADX at 13,Negative sentiment at -0.35 provides no support for a bounce setup in oversold conditions,"Recent pattern shows multiple low-confidence situations reflecting current choppy, directionless market conditions",Bearish directional bias from DI indicators combined with negative sentiment makes this oversold RSI a falling knife rather than bounce opportunity [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 39.041 | MACD: -0.0382 | ADX: 13.0399 | DI_PLUS: 29.0793 | DI_MINUS: 36.3443,0,
2026-04-11 21:34:41,Do Not Enter,35,,,,pending,,,"RSI at 44 shows neutral momentum, MACD bearish at -0.0302, weak ADX at 12.37 with DI- dominant (38 vs 28) confirming no clear trend direction.",Zero news sentiment with no headlines provides no catalyst or directional bias for momentum trading.,"Recent pattern shows disciplined signal rejection during low-confidence setups, maintaining capital preservation.",Below 60% confidence threshold with bearish DI- dominance and weak trend strength makes this unsuitable for aggressive day trading entry. [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 44.0835 | MACD: -0.0302 | ADX: 12.3714 | DI_PLUS: 27.8924 | DI_MINUS: 38.0073,0,
2026-04-11 21:37:40,Do Not Enter,35,,,,pending,,,"RSI at 40.25 shows neutral positioning, but MACD negative at -0.0278, DI- dominates DI+ (35.21 vs 23.21) confirming bearish trend, and BB_WIDTH at 0.001687 indicates extremely low volatility squeeze",News sentiment at -0.35 shows moderately bearish market mood with limited headline coverage,Recent pattern shows conservative filtering has prevented losses by avoiding low-confidence setups,"DI- greater than DI+ violates buy signal rules regardless of other factors, plus extremely low BB_WIDTH indicates insufficient volatility for meaningful day trading moves [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 40.2513 | MACD: -0.0278 | BB_WIDTH: 0.001687 | DI_PLUS: 23.2137 | DI_MINUS: 35.2123,0,
2026-04-11 21:40:39,Do Not Enter,25,,,,pending,,,"DI- dominates at 34.50 vs DI+ at 21.34 confirming bearish trend, RSI at 42.87 shows weak momentum, and BB_WIDTH at 0.0014 indicates extremely low volatility squeeze.",News sentiment is negative at -0.35 with limited headline coverage suggesting weak market interest.,"Recent pattern shows all signals appropriately avoided due to low confidence conditions, maintaining capital preservation.",Bearish directional indicators combined with volatility squeeze and negative sentiment create unfavorable conditions below 60% confidence threshold. [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 42.8659 | MACD: -0.026 | BB_WIDTH: 0.001388 | DI_PLUS: 21.3381 | DI_MINUS: 34.4987,0,
2026-04-11 21:43:40,Do Not Enter,25,,,,pending,,,DI- (33.32) dominates DI+ (21.31) indicating bearish trend while weak ADX (17.44) shows no meaningful trend strength and neutral RSI (47.13) provides no clear directional bias.,Completely neutral sentiment (0.00) with zero news headlines provides no fundamental catalyst for price movement.,Recent pattern of cautious avoidance with all Do Not Enter signals shows proper risk management in uncertain conditions.,Bearish directional indicators combined with weak trend strength and neutral sentiment create low-probability setup below 60% confidence threshold. [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 47.1259 | MACD: -0.0246 | ADX: 17.4362 | DI_PLUS: 21.3136 | DI_MINUS: 33.3203,0,
2026-04-11 21:46:38,Do Not Enter,45,,,,pending,,,"RSI neutral at 51.3, MACD slightly negative at -0.0109, weak ADX at 13.5 shows no meaningful trend despite DI+ marginally above DI-",Negative sentiment at -0.35 with limited headline coverage suggests market uncertainty,Previous signals correctly avoided unfavorable conditions with low confidence entries,Weak trend strength combined with negative sentiment falls below 60% confidence threshold for aggressive day trading entry [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 51.3029 | MACD: -0.0109 | ATR: 0.0351 | ADX: 13.5111 | DI_PLUS: 27.8394 | DI_MINUS: 25.304,0,
2026-04-11 21:49:41,Do Not Enter,35,,,,pending,,,"RSI neutral at 46.9 but bearish MACD at -0.0086, weak ADX 11.89 shows no trend strength, and DI- (25.87) > DI+ (22.70) indicates bearish directional bias",Neutral sentiment at 0.00 with no news headlines provides no directional catalyst or momentum support,"Recent pattern shows consistent 'Do Not Enter' signals with low confidence, indicating market lacks clear tradeable setups","Below 60% confidence threshold due to bearish directional indicators, weak trend strength, and absence of sentiment catalyst for aggressive day trading entry [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 46.9121 | MACD: -0.0086 | ATR: 0.0345 | ADX: 11.8948 | DI_PLUS: 22.7045 | DI_MINUS: 25.8656,0,
2026-04-11 21:52:41,Do Not Enter,25,,,,pending,,,"RSI neutral at 49.8, MACD slightly negative, BB_WIDTH at 0.001303 indicates extreme low volatility squeeze, ADX at 10.5 shows no trend strength, DI- dominates DI+ indicating weak bearish bias",Neutral sentiment at 0.00 with no headlines provides no directional catalyst,"Recent pattern shows all signals correctly stayed out with low confidence, avoiding potential losses in choppy conditions","BB_WIDTH well below 0.015 threshold indicates market squeeze with no meaningful price movement expected, combined with weak trend strength makes this unsuitable for aggressive day trading [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 49.8321 | MACD: -0.0038 | BB_WIDTH: 0.001303 | ADX: 10.5091 | DI_PLUS: 23.2867 | DI_MINUS: 26.2907,0,
2026-04-11 21:55:39,Do Not Enter,35,,,,pending,,,"Weak bearish setup with DI- (31.46) dominating DI+ (18.62), low ADX (13.87) showing weak trend, and MACD (-0.0102) negative",Negative news sentiment (-0.35) adds bearish pressure with limited headline coverage,No trade history available as all previous signals were rejected due to insufficient confidence,"DI- above DI+ creates bearish directional bias that violates buy signal rules, combined with weak trend strength and negative sentiment falls well below 60% confidence threshold [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 46.9656 | MACD: -0.0102 | ADX: 13.8743 | DI_PLUS: 18.6175 | DI_MINUS: 31.4623,0,
2026-04-11 21:58:38,Do Not Enter,35,,,,pending,,,"Weak bearish setup with DI- (27.76) > DI+ (22.24), very weak ADX at 13.86, and negative MACD momentum (-0.0141)",Negative news sentiment at -0.35 adds bearish pressure with limited headline coverage,No trade history available for pattern analysis with all previous signals showing low confidence,"Confidence below 60% threshold due to weak trend strength, bearish directional bias, and negative sentiment alignment [OVERRIDDEN: Confidence 35% below 60% threshold]",Confidence 35% below 60% threshold,RSI: 46.6891 | MACD: -0.0141 | ADX: 13.8607 | DI_PLUS: 22.2441 | DI_MINUS: 27.7592 | OBV: -9113.2264,0,
2026-04-11 22:01:39,Do Not Enter,35,,,,pending,,,"RSI at 44.9 is neutral, MACD negative at -0.0172, weak ADX at 14.6 shows no trend strength, and DI- (25.87) significantly above DI+ (18.07) confirms bearish bias",News sentiment is negative at -0.35 with only 2 headlines providing limited market conviction,"Recent pattern shows disciplined avoidance with all signals below entry threshold, maintaining capital preservation",Bearish directional indicators (DI- > DI+) combined with weak trend strength and negative sentiment create unfavorable risk conditions below 60% confidence threshold [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 44.9163 | MACD: -0.0172 | ADX: 14.6069 | DI_PLUS: 18.0715 | DI_MINUS: 25.8706,0,
2026-04-11 22:04:41,Buy,62,82.3,81.06,84.16,pending,,,"RSI neutral at 52.82, DI+ dominance (27.07 vs 20.24) confirms upward directional bias despite weak ADX 14.57, MACD slightly negative but minimal.",Negative sentiment at -0.35 from limited headlines creates contrarian opportunity as market may be oversold on pessimism.,"Conservative approach prevented losses with 25-45% confidence signals, now first clear directional setup emerges.",DI+ advantage over DI- provides required directional confirmation with RSI in neutral zone allowing for upward momentum capture.,,RSI: 52.8195 | MACD: -0.0044 | ATR: 0.0381 | ADX: 14.5734 | DI_PLUS: 27.0706 | DI_MINUS: 20.2377,0,
2026-04-11 19:16:40,Buy,65,82.82,82.0,84.05,L,81.99,2026-04-13 00:20:52,"RSI at 61.8 shows healthy momentum, MACD histogram positive at 0.12, strong ADX at 40.3 with DI+ dominating DI- (33.3 vs 25.1) confirms uptrend strength.",Negative sentiment at -0.35 creates contrarian opportunity as technical indicators override weak news flow.,No recent trade history provides clean slate for entry without baggage from previous losses.,"Strong directional trend confirmed by DI+ > DI- with robust ADX, positive MACD momentum, and RSI in bullish zone creates 65% confidence setup despite negative sentiment.",,RSI: 61.843 | MACD_HIST: 0.1169 | BB_UPPER: 82.7853 | ADX: 40.2676 | DI_PLUS: 33.3198 | DI_MINUS: 25.1485,0,
2026-04-13 00:22:40,Do Not Enter,25,,,,pending,,,RSI at 19.80 shows extreme oversold conditions but DI- dominates at 50.77 vs DI+ at 11.12 confirming strong bearish trend with MACD negative at -0.0879,News sentiment at -0.35 provides no bullish confirmation needed for oversold bounce setup,"Recent pattern shows consistent 'Do Not Enter' signals with only one pending Buy, suggesting difficult market conditions","Despite extreme oversold RSI, bearish directional indicators and negative sentiment create falling knife scenario rather than bounce opportunity [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 19.7974 | MACD: -0.0879 | ADX: 29.2461 | DI_PLUS: 11.1171 | DI_MINUS: 50.7656,0,
2026-04-13 00:25:39,Do Not Enter,25,,,,pending,,,RSI at 28 shows oversold but DI- dominates at 48.7 vs DI+ at 15.1 indicating strong bearish trend with ADX at 34.6 confirming trend strength,News sentiment at -0.35 provides no bullish confirmation needed for oversold bounce entry,No trade history available for pattern analysis,Bearish directional indicators override oversold RSI - entering against DI- dominance violates trading rules regardless of oversold condition [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 28.0434 | MACD: -0.1058 | ADX: 34.6062 | DI_PLUS: 15.0626 | DI_MINUS: 48.699,0,
2026-04-13 00:28:39,Do Not Enter,25,,,,pending,,,RSI at 28.17 shows oversold but DI- at 49.73 dominates DI+ at 16.56 confirming strong bearish trend with ADX 37.11 showing trend strength,News sentiment at -0.35 provides no bullish confirmation needed for oversold bounce setup,Previous signals show low confidence pattern with only one moderate Buy signal suggesting difficult market conditions,Oversold RSI without positive sentiment plus bearish DI- dominance violates entry rules - this is a falling knife not a bounce [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 28.1679 | MACD: -0.1038 | ADX: 37.1054 | DI_PLUS: 16.5556 | DI_MINUS: 49.7297 | OBV: 1196.7568,0,
2026-04-13 00:31:40,Do Not Enter,45,,,,pending,,,RSI at 43.69 shows neutral momentum but DI- (41.75) dominates DI+ (26.03) confirming bearish trend despite strong ADX 36.18 trend strength,Negative sentiment at -0.35 provides no bullish catalyst to counter the bearish directional indicators,"Recent pattern shows predominantly low-confidence signals with only one higher-confidence entry, suggesting choppy market conditions",Cannot enter Buy when DI- > DI+ regardless of other factors - this violates core directional bias rule for trend-following day trades [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 43.6945 | MACD: -0.0838 | ADX: 36.1823 | DI_PLUS: 26.0291 | DI_MINUS: 41.7548,0,
2026-04-13 00:34:40,Do Not Enter,25,,,,pending,,,RSI at 36 shows oversold conditions but DI- (44.5) dominates DI+ (22.8) confirming strong bearish trend with MACD negative at -0.0735,News sentiment is significantly negative at -0.45 providing no support for counter-trend buying,Recent pattern shows mostly weak signals with only one marginal Buy emerging from consistently low confidence readings,Bearish trend dominance (DI- > DI+) combined with negative sentiment violates rules for oversold RSI entries - this is a falling knife scenario [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 36.0356 | MACD: -0.0735 | ADX: 34.7362 | DI_PLUS: 22.7732 | DI_MINUS: 44.536,0,
2026-04-13 00:37:39,Do Not Enter,45,,,,pending,,,RSI neutral at 47 but DI- (38.57) dominates DI+ (31.54) indicating bearish trend despite moderate ADX strength of 30.97,News sentiment is negative at -0.45 providing no bullish confirmation for counter-trend entries,No trade history yet but previous signals showed low confidence indicating unclear market conditions,"DI- greater than DI+ violates buy signal rules regardless of neutral RSI, combined with negative sentiment creates sub-60% confidence scenario [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 47.0151 | MACD: -0.052 | ATR: 0.0389 | ADX: 30.9692 | DI_PLUS: 31.5372 | DI_MINUS: 38.5687,0,
